iter	RMSE
1512	0.857580958
1513	0.8575684536
1514	0.8575575144
1515	0.8575431136
1516	0.8575306184
1517	0.8575179796
1518	0.8575060356
1519	0.8574910241
1520	0.857476213
1521	0.8574647563
1522	0.8574535931
1523	0.857440352
1524	0.8574283644
1525	0.857415813
1526	0.8574053406
1527	0.8573947265
1528	0.8573835321
1529	0.8573679572
1530	0.8573560149
1531	0.857342351
1532	0.8573278182
1533	0.8573159661
1534	0.857302984
1535	0.8572903615
1536	0.8572774369
1537	0.8572645564
1538	0.8572514125
1539	0.8572361688
1540	0.8572231184
1541	0.8572115449
1542	0.8571985639
1543	0.8571878825
1544	0.8571756189
1545	0.8571634504
1546	0.8571516942
1547	0.8571392268
1548	0.8571268938
1549	0.8571142445
1550	0.8571010144
1551	0.8570878054
1552	0.8570763069
1553	0.8570650719
1554	0.8570490374
1555	0.8570378087
1556	0.8570256229
1557	0.8570129312
1558	0.8569999013
1559	0.8569852994
1560	0.8569729297
1561	0.8569609019
1562	0.8569477541
1563	0.8569353595
1564	0.8569238844
1565	0.8569123795
1566	0.8568984719
1567	0.8568854968
1568	0.8568728585
1569	0.8568620449
1570	0.8568506748
1571	0.8568374071
1572	0.8568246373
1573	0.856813135
1574	0.8567967513
1575	0.8567858827
1576	0.8567728075
1577	0.8567588528
1578	0.8567478618
1579	0.856735645
1580	0.8567230838
1581	0.8567114724
1582	0.8567007815
1583	0.8566900672
1584	0.8566763642
1585	0.8566646586
1586	0.8566533747
1587	0.8566409647
1588	0.8566294752
1589	0.8566169067
1590	0.8566067272
1591	0.8565943394
1592	0.856583371
1593	0.8565725606
1594	0.8565611003
1595	0.856548552
1596	0.8565358915
1597	0.8565216632
1598	0.8565082636
1599	0.8564943473
1600	0.8564835443
1601	0.8564730849
1602	0.8564635226
1603	0.8564517946
1604	0.8564391096
1605	0.8564262712
1606	0.856413005
1607	0.8564006977
1608	0.8563874347
1609	0.8563759331
1610	0.8563641142
1611	0.8563528094
1612	0.8563416234
1613	0.8563292008
1614	0.8563166117
1615	0.8563044663
1616	0.8562916405
1617	0.85628108
1618	0.8562703426
1619	0.856259808
1620	0.8562492681
1621	0.8562375681
1622	0.8562265781
1623	0.8562142266
1624	0.8561979605
1625	0.8561865308
1626	0.856174592
1627	0.8561634784
1628	0.8561513456
1629	0.8561380503
1630	0.8561269697
1631	0.856115089
1632	0.8561043594
1633	0.856094135
1634	0.8560831681
1635	0.856070099
1636	0.8560587136
1637	0.856045902
1638	0.8560326881
1639	0.8560206248
1640	0.8560097982
1641	0.8559963098
1642	0.8559842271
1643	0.8559708122
1644	0.855960101
1645	0.8559484346
1646	0.8559363468
1647	0.855922692
1648	0.8559092576
1649	0.8558986724
1650	0.8558862246
1651	0.8558747069
1652	0.8558606939
1653	0.8558494752
1654	0.8558363032
1655	0.8558248405
1656	0.8558106939
1657	0.8557994477
1658	0.855788492
1659	0.8557763168
1660	0.8557649101
1661	0.855754066
1662	0.8557423661
1663	0.8557316523
1664	0.8557198426
1665	0.85570868
1666	0.8556989979
1667	0.8556848884
1668	0.8556720438
1669	0.8556620972
1670	0.8556515021
1671	0.8556410258
1672	0.8556280205
1673	0.855616756
1674	0.8556044782
1675	0.8555926565
1676	0.8555806753
1677	0.8555702147
1678	0.8555589295
1679	0.8555488356
1680	0.8555372817
1681	0.8555270277
1682	0.8555162419
1683	0.8555032825
1684	0.8554911165
1685	0.8554812471
1686	0.8554707158
1687	0.8554581792
1688	0.8554472306
1689	0.8554354106
1690	0.8554243014
1691	0.8554134152
1692	0.8554016144
1693	0.8553910915
1694	0.8553802535
1695	0.8553695805
1696	0.8553563623
1697	0.8553446836
1698	0.8553341603
1699	0.8553224576
1700	0.8553118926
1701	0.8552999722
1702	0.8552866241
1703	0.8552765951
1704	0.8552655254
1705	0.8552542004
1706	0.8552430013
1707	0.8552320955
1708	0.8552205772
1709	0.8552102895
1710	0.855200129
1711	0.8551888921
1712	0.855177034
1713	0.8551664284
1714	0.8551521107
1715	0.8551400474
1716	0.8551296685
1717	0.8551183603
1718	0.8551039683
1719	0.8550909739
1720	0.855079007
1721	0.8550685023
1722	0.8550574172
1723	0.855046578
1724	0.8550367144
1725	0.8550250458
1726	0.8550147623
1727	0.8550028391
1728	0.8549921856
1729	0.8549803072
1730	0.8549711623
1731	0.8549613205
1732	0.8549491009
1733	0.8549392919
1734	0.8549264676
1735	0.8549165694
1736	0.8549038984
1737	0.8548920282
1738	0.8548802484
1739	0.8548681064
1740	0.8548578457
1741	0.8548460185
1742	0.8548328508
1743	0.8548229387
1744	0.854810529
1745	0.8547958868
1746	0.8547849446
1747	0.8547745234
1748	0.8547640537
1749	0.854749656
1750	0.8547385066
1751	0.8547284064
1752	0.8547174271
1753	0.8547066118
1754	0.8546969235
1755	0.8546839475
1756	0.8546711388
1757	0.8546612385
1758	0.8546516711
1759	0.8546391833
1760	0.8546288682
1761	0.8546187896
1762	0.8546080079
1763	0.8545969454
1764	0.8545821288
1765	0.8545694051
1766	0.8545547116
1767	0.8545430522
1768	0.8545321065
1769	0.8545224855
1770	0.8545108018
1771	0.8544956089
1772	0.8544847775
1773	0.854475173
1774	0.8544645009
1775	0.8544538404
1776	0.8544438458
1777	0.8544317242
1778	0.8544206086
1779	0.8544105303
1780	0.8544003611
1781	0.8543904586
1782	0.8543773898
1783	0.8543674745
1784	0.8543563601
1785	0.8543466965
1786	0.8543355278
1787	0.8543234081
1788	0.8543115188
1789	0.854300443
1790	0.8542875004
1791	0.8542758223
1792	0.8542654995
1793	0.8542558143
1794	0.8542436495
1795	0.8542323537
1796	0.8542214638
1797	0.8542095324
1798	0.8541997108
1799	0.8541879292
1800	0.8541750746
1801	0.8541650759
1802	0.854154275
1803	0.8541454488
1804	0.8541338508
1805	0.8541210304
1806	0.8541069682
1807	0.8540949852
1808	0.8540839346
1809	0.8540713532
1810	0.8540610786
1811	0.8540504076
1812	0.8540394228
1813	0.8540306486
1814	0.8540199646
1815	0.8540059711
1816	0.853995637
1817	0.8539863593
1818	0.8539754121
1819	0.8539639578
1820	0.8539529645
1821	0.8539399188
1822	0.8539304074
1823	0.8539194999
1824	0.8539090974
1825	0.8538959493
1826	0.853886123
1827	0.8538756164
1828	0.8538650103
1829	0.8538540977
1830	0.8538440647
1831	0.8538289856
1832	0.8538177943
1833	0.8538059422
1834	0.8537954977
1835	0.8537811989
1836	0.8537700915
1837	0.8537598781
1838	0.85374917
1839	0.8537402731
1840	0.8537293878
1841	0.8537190118
1842	0.8537090668
1843	0.8536986706
1844	0.8536885259
1845	0.8536761449
1846	0.8536656276
1847	0.853655844
1848	0.8536444269
1849	0.8536338016
1850	0.8536222376
1851	0.8536108743
1852	0.8536010436
1853	0.8535883286
1854	0.8535772629
1855	0.8535674592
1856	0.8535555817
1857	0.8535417448
1858	0.8535307263
1859	0.8535198524
1860	0.8535096617
1861	0.8534978043
1862	0.8534875606
1863	0.853477246
1864	0.8534667873
1865	0.8534557135
1866	0.8534459298
1867	0.8534338602
1868	0.8534217131
1869	0.8534117253
1870	0.8533992722
1871	0.8533893681
1872	0.8533778308
1873	0.8533666049
1874	0.8533546405
1875	0.8533454429
1876	0.8533359502
1877	0.8533231443
1878	0.8533133556
1879	0.8533036723
1880	0.8532934181
1881	0.8532827962
1882	0.8532733339
1883	0.8532647192
1884	0.8532543966
1885	0.8532434246
1886	0.8532330327
1887	0.8532235972
1888	0.8532123149
1889	0.8532021652
1890	0.8531922149
1891	0.8531807978
1892	0.8531696314
1893	0.8531595082
1894	0.8531492034
1895	0.8531383463
1896	0.853126991
1897	0.8531164793
1898	0.8531051056
1899	0.8530951467
1900	0.8530831443
1901	0.8530728549
1902	0.8530651605
1903	0.8530545251
1904	0.8530434383
1905	0.8530337862
1906	0.8530232898
1907	0.8530115426
1908	0.8530019948
1909	0.8529911051
1910	0.8529810498
1911	0.8529724896
1912	0.8529630868
1913	0.8529526357
1914	0.8529429203
1915	0.8529318423
1916	0.8529226341
1917	0.852911776
1918	0.8529011225
1919	0.8528917161
1920	0.8528795167
1921	0.8528700357
1922	0.8528595127
1923	0.8528469399
1924	0.8528365881
1925	0.8528271439
1926	0.8528160038
1927	0.8528056909
1928	0.8527963403
1929	0.8527835133
1930	0.8527737789
1931	0.8527630773
1932	0.8527534581
1933	0.8527427435
1934	0.8527334558
1935	0.8527244543
1936	0.8527144364
1937	0.8527029759
1938	0.8526924446
1939	0.8526808129
1940	0.8526694653
1941	0.8526580886
1942	0.8526436002
1943	0.8526315143
1944	0.8526216786
1945	0.8526127654
1946	0.8526016884
1947	0.8525903177
1948	0.8525775223
1949	0.8525682038
1950	0.8525578033
1951	0.8525476615
1952	0.8525363548
1953	0.8525261082
1954	0.8525133538
1955	0.8524988647
1956	0.8524886753
1957	0.852475499
1958	0.8524656136
1959	0.8524540911
1960	0.8524445864
1961	0.852435325
1962	0.8524262903
1963	0.8524174431
1964	0.8524083466
1965	0.8523983175
1966	0.8523887074
1967	0.8523782006
1968	0.8523689356
1969	0.852357991
1970	0.8523479764
1971	0.852337412
1972	0.8523269616
1973	0.8523152849
1974	0.8523055269
1975	0.8522954192
1976	0.8522861711
1977	0.8522765688
1978	0.8522670413
1979	0.8522585584
1980	0.8522474885
1981	0.8522366759
1982	0.8522266999
1983	0.8522163327
1984	0.8522063618
1985	0.8521968551
1986	0.8521872668
1987	0.8521769111
1988	0.8521658056
1989	0.8521549398
1990	0.8521445308
1991	0.8521320604
1992	0.8521232549
1993	0.8521142837
1994	0.8521013989
1995	0.8520897074
1996	0.8520800167
1997	0.8520692495
1998	0.852060069
1999	0.8520501154
2000	0.852041317
2001	0.8520319004
2002	0.8520222973
2003	0.8520137872
2004	0.8520039722
2005	0.8519944273
2006	0.8519838798
2007	0.8519739102
2008	0.8519646406
2009	0.8519530238
2010	0.8519440906
2011	0.8519309221
2012	0.8519224186
2013	0.8519133607
2014	0.8519043724
2015	0.851892565
2016	0.8518816609
2017	0.8518716712
2018	0.851861941
2019	0.8518538882
2020	0.8518428383
2021	0.8518323504
2022	0.8518210248
2023	0.8518123967
2024	0.8518026235
2025	0.8517933463
2026	0.8517830055
2027	0.8517723488
2028	0.8517624377
2029	0.8517526714
2030	0.8517419791
2031	0.8517299271
2032	0.8517194413
2033	0.8517092097
2034	0.8516979472
2035	0.8516886439
2036	0.8516783191
2037	0.8516687996
2038	0.8516589874
2039	0.8516472849
2040	0.8516375038
2041	0.8516289174
2042	0.8516177364
2043	0.8516077489
2044	0.8515990194
2045	0.8515911643
2046	0.8515815443
2047	0.8515707978
2048	0.8515608474
2049	0.8515520012
2050	0.851542662
2051	0.8515337851
2052	0.8515232859
2053	0.8515111586
2054	0.8515016317
2055	0.8514930889
2056	0.8514819013
2057	0.8514728663
2058	0.8514633202
2059	0.851454241
2060	0.8514434459
2061	0.8514342367
2062	0.8514250188
2063	0.8514152977
2064	0.8514053522
2065	0.8513945743
2066	0.8513850955
2067	0.8513751537
2068	0.8513668319
2069	0.8513594521
2070	0.8513497806
2071	0.8513418498
2072	0.8513327836
2073	0.851323207
2074	0.8513145812
2075	0.8513049748
2076	0.8512953468
2077	0.8512835502
2078	0.851273936
2079	0.8512639573
2080	0.8512555241
2081	0.8512441854
2082	0.851233632
2083	0.8512212519
2084	0.8512106747
2085	0.8511994199
2086	0.8511908198
2087	0.8511829449
2088	0.851171362
2089	0.8511634139
2090	0.8511534113
2091	0.8511418703
2092	0.8511330214
2093	0.8511236258
2094	0.8511123582
2095	0.8511025599
2096	0.8510936943
2097	0.8510860649
2098	0.8510765578
2099	0.851066864
2100	0.8510566847
2101	0.8510479447
2102	0.8510394552
2103	0.8510289004
2104	0.8510191285
2105	0.8510078485
2106	0.8509982046
2107	0.8509886114
2108	0.8509774536
2109	0.8509687226
2110	0.8509602478
2111	0.8509514417
2112	0.8509395469
2113	0.8509292822
2114	0.8509188313
2115	0.8509090653
2116	0.8508999575
2117	0.8508909602
2118	0.8508831338
2119	0.8508737684
2120	0.8508634546
2121	0.8508557751
2122	0.8508454645
2123	0.8508371509
2124	0.8508275488
2125	0.8508163733
2126	0.8508074724
2127	0.8507971694
2128	0.850787025
2129	0.8507766923
2130	0.8507644192
2131	0.8507553286
2132	0.8507469886
2133	0.8507364317
2134	0.8507286908
2135	0.8507189596
2136	0.8507082169
2137	0.8506980754
2138	0.8506897109
2139	0.8506810315
2140	0.8506728263
2141	0.8506652504
2142	0.8506552042
2143	0.8506464229
2144	0.8506368785
2145	0.8506279406
2146	0.8506194417
2147	0.8506099999
2148	0.8506002667
2149	0.8505888336
2150	0.8505780611
2151	0.85056873
2152	0.8505591139
2153	0.8505493676
2154	0.8505405929
2155	0.8505309429
2156	0.8505221068
2157	0.8505123059
2158	0.8505043403
2159	0.8504922188
2160	0.8504839158
2161	0.8504720944
2162	0.8504636402
2163	0.8504560783
2164	0.8504464333
2165	0.8504377844
2166	0.850428402
2167	0.8504169202
2168	0.8504076693
2169	0.8503994684
2170	0.8503900073
2171	0.8503776121
2172	0.850366736
2173	0.8503567389
2174	0.8503458387
2175	0.8503373533
2176	0.8503274864
2177	0.8503138589
2178	0.850302925
2179	0.8502934691
2180	0.8502856891
2181	0.8502730713
2182	0.8502638464
2183	0.8502526613
2184	0.8502437701
2185	0.8502354888
2186	0.8502259082
2187	0.8502180048
2188	0.8502100358
2189	0.8501974848
2190	0.850187261
2191	0.8501767642
2192	0.8501676652
2193	0.850158069
2194	0.8501485842
2195	0.8501385848
2196	0.8501282502
2197	0.850117882
2198	0.8501091337
2199	0.850099949
2200	0.8500871963
2201	0.8500756957
2202	0.8500669683
2203	0.8500570064
2204	0.8500460095
2205	0.8500382734
2206	0.8500261184
2207	0.8500171311
2208	0.8500082235
2209	0.8499998798
2210	0.8499913134
2211	0.8499773638
2212	0.8499639223
2213	0.8499550927
2214	0.8499461043
2215	0.849937568
2216	0.8499274724
2217	0.849918513
2218	0.8499101563
2219	0.8499001687
2220	0.8498917888
2221	0.8498814351
2222	0.8498723712
2223	0.8498631198
2224	0.8498518061
2225	0.8498423479
2226	0.8498322167
2227	0.8498228772
2228	0.8498136268
2229	0.8498053961
2230	0.8497979603
2231	0.8497868434
2232	0.8497785545
2233	0.8497712078
2234	0.8497615056
2235	0.8497529816
2236	0.8497441528
2237	0.8497330161
2238	0.8497225588
2239	0.8497140955
2240	0.8497018188
2241	0.849692865
2242	0.8496847558
2243	0.849675575
2244	0.8496649305
2245	0.8496540623
2246	0.8496431979
2247	0.8496345603
2248	0.8496248362
2249	0.8496167099
2250	0.8496076084
2251	0.8495992993
2252	0.8495915411
2253	0.8495808927
2254	0.8495720673
2255	0.8495619195
2256	0.8495533006
2257	0.8495429878
2258	0.8495329441
2259	0.8495249652
2260	0.8495155436
2261	0.8495063696
2262	0.8494974293
2263	0.8494865185
2264	0.8494777467
2265	0.84946743
2266	0.8494593257
2267	0.849450806
2268	0.8494420703
2269	0.8494324413
2270	0.8494236368
2271	0.8494150409
2272	0.8494034596
2273	0.8493945084
2274	0.8493856219
2275	0.849375895
2276	0.8493653151
2277	0.849358652
2278	0.8493499872
2279	0.8493409329
2280	0.8493322701
2281	0.8493235968
2282	0.8493138861
2283	0.8493047416
2284	0.84929643
2285	0.8492886274
2286	0.8492756815
2287	0.8492667791
2288	0.8492593397
2289	0.8492487995
2290	0.849238553
2291	0.8492311576
2292	0.8492213607
2293	0.8492112335
2294	0.8492035588
2295	0.849194386
2296	0.8491872138
2297	0.8491767758
2298	0.8491682055
2299	0.8491598243
2300	0.8491500768
2301	0.8491432533
2302	0.8491347088
2303	0.8491268762
2304	0.8491182622
2305	0.8491094401
2306	0.8491018659
2307	0.8490922533
2308	0.8490830771
2309	0.8490749383
2310	0.849065647
2311	0.8490572393
2312	0.8490492515
2313	0.8490389486
2314	0.8490297998
2315	0.8490201673
2316	0.8490110191
2317	0.8490028223
2318	0.8489939386
2319	0.8489848666
2320	0.8489741237
2321	0.8489635283
2322	0.8489550828
2323	0.8489463926
2324	0.8489349771
2325	0.8489272912
2326	0.8489178838
2327	0.8489104336
2328	0.8489030744
2329	0.8488939917
2330	0.8488855541
2331	0.8488760282
2332	0.8488657877
2333	0.848856276
2334	0.8488467674
2335	0.8488369849
2336	0.8488285955
2337	0.8488185886
2338	0.8488104618
2339	0.8488010471
2340	0.848792246
2341	0.8487807187
2342	0.8487730425
2343	0.8487638013
2344	0.8487526612
2345	0.8487437194
2346	0.8487313756
2347	0.8487235855
2348	0.8487099137
2349	0.8487014742
2350	0.8486935869
2351	0.8486829622
2352	0.8486748412
2353	0.8486657077
2354	0.8486562999
2355	0.8486478126
2356	0.8486399342
2357	0.8486305531
2358	0.8486169414
2359	0.8486077864
2360	0.8485998186
2361	0.848588257
2362	0.8485776471
2363	0.848570183
2364	0.8485611141
2365	0.8485519414
2366	0.8485442952
2367	0.8485355763
2368	0.8485264227
2369	0.8485186659
2370	0.8485096538
2371	0.8484999558
2372	0.8484892686
2373	0.8484785693
2374	0.8484696403
2375	0.8484599461
2376	0.848450366
2377	0.8484418647
2378	0.8484319427
2379	0.8484249937
2380	0.848417892
2381	0.8484096503
2382	0.8483995488
2383	0.8483887051
2384	0.8483772608
2385	0.848369514
2386	0.848359624
2387	0.8483525859
2388	0.8483406875
2389	0.8483329973
2390	0.8483245837
2391	0.8483126965
2392	0.8483032902
2393	0.8482937068
2394	0.8482854452
2395	0.8482746535
2396	0.8482660429
2397	0.8482589008
2398	0.8482489375
2399	0.8482405377
2400	0.8482290541
2401	0.8482204209
2402	0.8482125059
2403	0.8482041544
2404	0.8481972843
2405	0.84818932
2406	0.8481806743
2407	0.8481724179
2408	0.848163784
2409	0.8481555557
2410	0.848146532
2411	0.8481389494
2412	0.8481258515
2413	0.8481173734
2414	0.8481103675
2415	0.8481014716
2416	0.8480925462
2417	0.8480853381
2418	0.848073601
2419	0.8480606334
2420	0.8480490108
2421	0.8480399814
2422	0.8480304772
2423	0.8480212955
2424	0.8480131379
2425	0.8480060015
2426	0.8479940917
2427	0.8479852959
2428	0.8479769243
2429	0.8479685451
2430	0.8479610583
2431	0.8479538866
2432	0.8479434667
2433	0.8479361441
2434	0.8479282477
2435	0.8479187069
2436	0.8479099699
2437	0.8479015829
2438	0.8478907935
2439	0.8478834194
2440	0.8478707469
2441	0.8478607003
2442	0.8478498742
2443	0.8478409245
2444	0.8478319889
2445	0.8478243182
2446	0.847814295
2447	0.8478049376
2448	0.8477955274
2449	0.8477859769
2450	0.8477782405
2451	0.8477694691
2452	0.8477601312
2453	0.8477519942
2454	0.8477447305
2455	0.8477378519
2456	0.8477272915
2457	0.8477173858
2458	0.8477083653
2459	0.8476987194
2460	0.8476908044
2461	0.847682711
2462	0.8476747507
2463	0.8476678018
2464	0.8476561078
2465	0.8476472987
2466	0.8476399674
2467	0.8476321188
2468	0.8476243985
2469	0.8476166252
2470	0.8476068826
2471	0.847599017
2472	0.8475906421
2473	0.8475828335
2474	0.8475749128
2475	0.8475668118
2476	0.8475591259
2477	0.8475510158
2478	0.8475433186
2479	0.847532489
2480	0.8475238906
2481	0.8475151583
2482	0.8475060397
2483	0.847496941
2484	0.8474881388
2485	0.847480501
2486	0.8474734504
2487	0.8474630816
2488	0.847451333
2489	0.8474424199
2490	0.8474345076
2491	0.8474264738
2492	0.8474180251
2493	0.8474091803
2494	0.847400941
2495	0.8473915656
2496	0.8473824301
2497	0.8473727005
2498	0.8473650286
2499	0.8473561128
2500	0.8473456117
2501	0.8473375173
2502	0.8473304384
2503	0.8473217743
2504	0.8473142062
2505	0.8473048422
2506	0.8472963137
2507	0.8472864697
2508	0.8472779092
2509	0.8472688335
2510	0.8472607027
2511	0.8472508657
2512	0.8472419928
2513	0.8472326647
2514	0.8472232612
2515	0.8472166414
2516	0.847207692
2517	0.8472000132
2518	0.8471938559
2519	0.8471822328
2520	0.847172071
2521	0.847164354
2522	0.8471542472
2523	0.8471467793
2524	0.8471389994
2525	0.8471307687
2526	0.8471217235
2527	0.847112962
2528	0.8471060344
2529	0.847094917
2530	0.847086069
2531	0.8470782689
2532	0.8470692553
2533	0.8470593834
2534	0.8470496823
2535	0.8470431836
2536	0.8470371537
2537	0.8470255108
2538	0.8470184932
2539	0.8470087115
2540	0.847002488
2541	0.846994696
2542	0.8469863707
2543	0.8469774672
2544	0.8469703454
2545	0.8469613634
2546	0.846954976
2547	0.846946922
2548	0.8469391084
2549	0.846931577
2550	0.846920681
2551	0.8469087496
2552	0.8469015883
2553	0.8468927868
2554	0.8468853856
2555	0.8468770414
2556	0.846867244
2557	0.8468598301
2558	0.8468525584
2559	0.8468440953
2560	0.8468350869
2561	0.8468256699
2562	0.8468195929
2563	0.8468108758
2564	0.8467993796
2565	0.8467927461
2566	0.8467857606
2567	0.8467766685
2568	0.8467668219
2569	0.8467572689
2570	0.8467485654
2571	0.8467391724
2572	0.8467319125
2573	0.8467233074
2574	0.8467161997
2575	0.8467078713
2576	0.846700949
2577	0.8466927838
2578	0.8466836267
2579	0.8466739938
2580	0.8466670026
2581	0.8466580244
2582	0.8466504712
2583	0.8466417697
2584	0.8466329823
2585	0.8466245992
2586	0.8466167445
2587	0.8466081833
2588	0.8466008251
2589	0.8465927506
2590	0.8465843406
2591	0.8465742913
2592	0.846564025
2593	0.8465555148
2594	0.8465461207
2595	0.8465367209
2596	0.8465290312
2597	0.846520134
2598	0.8465105668
2599	0.8465038246
2600	0.8464957879
2601	0.8464876364
2602	0.8464785377
2603	0.8464716412
2604	0.8464626187
2605	0.8464544503
2606	0.8464443056
2607	0.8464374543
2608	0.8464304396
2609	0.8464217743
2610	0.8464148801
2611	0.8464065134
2612	0.8463988047
2613	0.8463906436
2614	0.8463820025
2615	0.8463753151
2616	0.8463635208
2617	0.8463533209
2618	0.8463446555
2619	0.846338173
2620	0.8463325665
2621	0.8463245384
2622	0.8463161851
2623	0.8463076321
2624	0.8463001683
2625	0.8462918146
2626	0.8462855689
2627	0.8462781543
2628	0.8462702744
2629	0.8462606627
2630	0.846253553
2631	0.8462450203
2632	0.8462355266
2633	0.8462262247
2634	0.8462183648
2635	0.8462105746
2636	0.8462030675
2637	0.8461930052
2638	0.8461842588
2639	0.8461765339
2640	0.8461667532
2641	0.8461583067
2642	0.8461523301
2643	0.8461419335
2644	0.846135669
2645	0.8461287488
2646	0.8461224616
2647	0.8461146102
2648	0.8461078513
2649	0.8461001088
2650	0.8460929624
2651	0.8460853702
2652	0.8460772351
2653	0.846070027
2654	0.8460638088
2655	0.8460565182
2656	0.8460478396
2657	0.8460405265
2658	0.8460320985
2659	0.8460230607
2660	0.8460155885
2661	0.8460078967
2662	0.8459961443
2663	0.845987456
2664	0.8459807455
2665	0.845972092
2666	0.8459621497
2667	0.8459537823
2668	0.8459449161
2669	0.8459382267
2670	0.8459287959
2671	0.8459218628
2672	0.8459130636
2673	0.8459003766
2674	0.8458931417
2675	0.8458830917
2676	0.8458729757
2677	0.8458628845
2678	0.8458565712
2679	0.8458464956
2680	0.8458378559
2681	0.8458290311
2682	0.8458207769
2683	0.8458095066
2684	0.845802014
2685	0.8457948373
2686	0.8457889185
2687	0.8457814612
2688	0.8457721853
2689	0.8457653103
2690	0.84575761
2691	0.8457491925
2692	0.8457396225
2693	0.8457312162
2694	0.8457227881
2695	0.8457171458
2696	0.8457090399
2697	0.8457003622
2698	0.8456933622
2699	0.8456843065
2700	0.8456774082
2701	0.8456681218
2702	0.8456613574
2703	0.8456515476
2704	0.8456436851
2705	0.8456339801
2706	0.8456262081
2707	0.8456179855
2708	0.8456097168
2709	0.8455987033
2710	0.8455905444
2711	0.8455814231
2712	0.8455751998
2713	0.8455672346
2714	0.8455615125
2715	0.8455538502
2716	0.8455462896
2717	0.8455371167
2718	0.8455285205
2719	0.8455218734
2720	0.8455144124
2721	0.845505426
2722	0.8454977234
2723	0.845491251
2724	0.8454836162
2725	0.84547373
2726	0.8454646667
2727	0.8454571256
2728	0.8454464341
2729	0.8454393868
2730	0.8454321472
2731	0.8454230413
2732	0.8454152548
2733	0.8454065176
2734	0.8453999747
2735	0.8453923347
2736	0.8453853834
2737	0.8453784882
2738	0.8453719182
2739	0.8453640716
2740	0.8453564775
2741	0.8453472858
2742	0.84534164
2743	0.8453348341
2744	0.8453273257
2745	0.8453194297
2746	0.8453122367
2747	0.8453041794
2748	0.8452982999
2749	0.8452909574
2750	0.8452818023
2751	0.8452709591
2752	0.8452594426
2753	0.845252222
2754	0.8452433261
2755	0.8452349888
2756	0.8452274893
2757	0.8452197353
2758	0.8452135443
2759	0.8452070044
2760	0.8451983511
2761	0.8451897851
2762	0.8451808677
2763	0.845172573
2764	0.845165003
2765	0.8451569519
2766	0.8451470399
2767	0.8451352467
2768	0.845128254
2769	0.8451201922
2770	0.8451128221
2771	0.8451055702
2772	0.8450956312
2773	0.8450894924
2774	0.8450785731
2775	0.8450683143
2776	0.8450598653
2777	0.8450531786
2778	0.8450452384
2779	0.84503652
2780	0.8450283882
2781	0.8450177325
2782	0.8450082271
2783	0.8450015657
2784	0.8449934879
2785	0.8449840769
2786	0.8449747796
2787	0.8449674634
2788	0.8449598169
2789	0.8449512284
2790	0.8449439063
2791	0.844934659
2792	0.8449263562
2793	0.8449161263
2794	0.8449055391
2795	0.8448970111
2796	0.8448904255
2797	0.8448822142
2798	0.8448754778
2799	0.8448661158
2800	0.8448591426
2801	0.8448530239
2802	0.8448443367
2803	0.8448350175
2804	0.8448272858
2805	0.8448188181
2806	0.8448089485
2807	0.8448012474
2808	0.8447938227
2809	0.8447865406
2810	0.8447793266
2811	0.844772648
2812	0.8447637914
2813	0.8447566357
2814	0.8447488937
2815	0.8447428197
2816	0.8447316981
2817	0.844721425
2818	0.8447157632
2819	0.8447100439
2820	0.8447037889
2821	0.8446977691
2822	0.8446897326
2823	0.8446818067
2824	0.8446745363
2825	0.8446660847
2826	0.8446576698
2827	0.8446507416
2828	0.8446433979
2829	0.8446352317
2830	0.8446277381
2831	0.8446192605
2832	0.8446122089
2833	0.8446029154
2834	0.8445958249
2835	0.8445877349
2836	0.844579169
2837	0.8445695708
2838	0.8445607643
2839	0.8445544628
2840	0.8445457564
2841	0.8445385269
2842	0.8445293198
2843	0.8445210458
2844	0.8445138124
2845	0.8445074008
2846	0.8444984203
2847	0.8444918252
2848	0.8444853346
2849	0.8444777056
2850	0.8444696726
2851	0.8444615669
2852	0.8444546605
2853	0.844445112
2854	0.8444338553
2855	0.8444261261
2856	0.8444195939
2857	0.844411238
2858	0.8444049418
2859	0.8443972116
2860	0.8443896937
2861	0.8443832268
2862	0.8443748867
2863	0.8443657152
2864	0.8443564181
2865	0.844346269
2866	0.8443388347
2867	0.8443300984
2868	0.8443229409
2869	0.8443165854
2870	0.8443095555
2871	0.8443024624
2872	0.8442964635
2873	0.8442901516
2874	0.8442829157
2875	0.8442736899
2876	0.8442664677
2877	0.84425904
2878	0.8442523255
2879	0.8442447543
2880	0.8442378818
2881	0.8442283889
2882	0.8442216004
2883	0.8442132586
2884	0.8442043144
2885	0.8441968047
2886	0.8441912977
2887	0.8441846209
2888	0.844176026
2889	0.8441688783
2890	0.8441603915
2891	0.8441532832
2892	0.8441460362
2893	0.844138483
2894	0.8441310497
2895	0.84412464
2896	0.8441169934
2897	0.8441088878
2898	0.8441015983
2899	0.84409507
2900	0.8440873404
2901	0.8440790759
2902	0.8440729583
2903	0.844066594
2904	0.8440582191
2905	0.8440509148
2906	0.8440419308
2907	0.8440320088
2908	0.8440225154
2909	0.8440161737
2910	0.8440094038
2911	0.8440024437
2912	0.8439941033
2913	0.8439876388
2914	0.8439802144
2915	0.8439717638
2916	0.8439651644
2917	0.8439578733
2918	0.8439486706
2919	0.8439428665
2920	0.8439366689
2921	0.8439297159
2922	0.8439230844
2923	0.8439177667
2924	0.8439106589
